name	taxonomy_id	taxonomy_lvl	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
Corynebacterium casei	160386	S	111	0.00003	0	0.00000	28	0.00001	796	0.00016	0	0.00000	0	0.00000	0	0.00000
Nostoc sp. NIES-3756	1751286	S	0	0.00000	50	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas syringae	317	S	149	0.00004	0	0.00000	1149	0.00033	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Erysipelothrix sp. HDW6C	2714930	S	0	0.00000	0	0.00000	28	0.00001	0	0.00000	525	0.00008	0	0.00000	0	0.00000
Erysipelothrix sp. HDW6B	2714929	S	10	0.00000	0	0.00000	165	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter sp. ERGS1:01	1704044	S	15	0.00000	804	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium carboxidivorans	217159	S	4889	0.00118	426	0.00004	14480	0.00416	1588	0.00032	7743	0.00116	111	0.00068	3082	0.00059
Staphylococcus kloosii	29384	S	109	0.00003	0	0.00000	326	0.00009	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Companilactobacillus farciminis	1612	S	132	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pectobacterium carotovorum	554	S	106	0.00003	0	0.00000	100	0.00003	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Paenibacillus sp. 32O-W	1695218	S	42	0.00001	0	0.00000	2214	0.00064	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kroppenstedtia pulmonis	1380685	S	23	0.00001	15	0.00000	966	0.00028	1508	0.00030	0	0.00000	0	0.00000	0	0.00000
Gracilibacillus sp. SCU50	2663022	S	510	0.00012	10903	0.00112	581	0.00017	0	0.00000	990	0.00015	0	0.00000	188	0.00004
[Phormidium] sp. ETS-05	222819	S	13	0.00000	0	0.00000	33	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Pelagibacter sp. HIMB1321	1388755	S	76	0.00002	0	0.00000	142	0.00004	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Sphingobium sp. TKS	1315974	S	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodocytophaga rosea	2704465	S	20	0.00000	0	0.00000	451	0.00013	0	0.00000	0	0.00000	0	0.00000	16	0.00000
Flavobacterium columnare	996	S	36	0.00001	0	0.00000	332	0.00010	60	0.00001	0	0.00000	0	0.00000	17	0.00000
Streptomyces sp. Z022	1442032	S	0	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus harbinensis	304207	S	82	0.00002	0	0.00000	165	0.00005	13	0.00000	0	0.00000	0	0.00000	0	0.00000
Calothrix sp. NIES-3974	2005462	S	725	0.00018	0	0.00000	108	0.00003	0	0.00000	151	0.00002	0	0.00000	169	0.00003
Caulifigura coniformis	2527983	S	0	0.00000	0	0.00000	76	0.00002	95	0.00002	0	0.00000	0	0.00000	0	0.00000
Pontibacter korlensis	400092	S	0	0.00000	0	0.00000	98	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Beggiatoa leptomitoformis	288004	S	22	0.00001	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacteriaceae endosymbiont of Donacia cinerea	2675774	S	107	0.00003	0	0.00000	44	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium oryzae	743009	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	670	0.00409	0	0.00000
Acidipropionibacterium virtanenii	2057246	S	0	0.00000	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	258	0.00005
Microbacterium sp. HY60	2769067	S	39	0.00001	0	0.00000	0	0.00000	253	0.00005	0	0.00000	0	0.00000	0	0.00000
Planococcus plakortidis	1038856	S	185	0.00004	118	0.00001	883	0.00025	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	58	0.00001	0	0.00000	661	0.00019	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Phyllobacterium sp. 628	2718938	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13103	0.00250
Clostridium phage phiSM101	396359	S	88	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gemmatirosa kalamazoonesis	861299	S	0	0.00000	0	0.00000	86	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Treponema pedis	409322	S	83	0.00002	0	0.00000	49	0.00001	29	0.00001	159	0.00002	0	0.00000	405	0.00008
Salicibibacter sp. NKC5-3	2743000	S	47	0.00001	0	0.00000	25	0.00001	101	0.00002	0	0.00000	0	0.00000	0	0.00000
Halarcobacter bivalviorum	663364	S	71	0.00002	12	0.00000	241	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acetobacterium sp. KB-1	2184575	S	330	0.00008	14	0.00000	2286	0.00066	17	0.00000	164	0.00002	0	0.00000	0	0.00000
Streptomyces kanamyceticus	1967	S	18268	0.00442	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium anserum	2684406	S	17014	0.00412	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium sp. ZJ-599	2709394	S	210	0.00005	0	0.00000	0	0.00000	471	0.00009	0	0.00000	0	0.00000	0	0.00000
Chelatococcus sp. CO-6	1702325	S	6074	0.00147	214	0.00002	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudooceanicola algae	1537215	S	0	0.00000	0	0.00000	1063	0.00031	96	0.00002	0	0.00000	0	0.00000	850	0.00016
Bacteroides sp. CBA7301	2715212	S	118	0.00003	0	0.00000	0	0.00000	0	0.00000	40	0.00001	0	0.00000	0	0.00000
Lacibacter sp. S13-6-6	2760713	S	853	0.00021	0	0.00000	681	0.00020	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Synechococcus sp. KORDI-100	1280380	S	22	0.00001	0	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paraburkholderia megapolitana	420953	S	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces parvulus	146923	S	0	0.00000	0	0.00000	27	0.00001	0	0.00000	14	0.00000	0	0.00000	21	0.00000
Burkholderia pseudomallei	28450	S	660650	0.15993	0	0.00000	620	0.00018	1100	0.00022	4463	0.00067	626	0.00382	0	0.00000
Massilistercora timonensis	2086584	S	304	0.00007	0	0.00000	745	0.00021	0	0.00000	1986	0.00030	0	0.00000	0	0.00000
Propionibacterium virus PAS50	1982272	S	158	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cedecea lapagei	158823	S	0	0.00000	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter ellisii	913109	S	1459	0.00035	3458	0.00036	1294	0.00037	0	0.00000	0	0.00000	49	0.00030	33	0.00001
Streptomyces cadmiisoli	2184053	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000
Aeromicrobium sp. zg-629	2663859	S	121	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brachyspira hampsonii	1287055	S	276	0.00007	74	0.00001	1133	0.00033	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma edwardii	53558	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Enterococcus phage EF62phi	977801	S	0	0.00000	0	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neorhizobium sp. NCHU2750	1825976	S	54	0.00001	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurospirillum sp. UCH001	1581011	S	191	0.00005	0	0.00000	1115	0.00032	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingorhabdus sp. JK6	2725558	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	247	0.00005
Ruegeria sp. AD91A	2293862	S	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium sp. 2039	2675219	S	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Chloroflexus aggregans	152260	S	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Winogradskyella sp. J14-2	1936080	S	35	0.00001	0	0.00000	49	0.00001	0	0.00000	0	0.00000	0	0.00000	83	0.00002
Diaphorobacter sp. HDW4A	2714924	S	14	0.00000	0	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	5760	0.00110
Acinetobacter sp. LoGeW2-3	1808001	S	0	0.00000	0	0.00000	28	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium maris	575200	S	16	0.00000	0	0.00000	0	0.00000	1011	0.00020	0	0.00000	0	0.00000	0	0.00000
Providencia stuartii	588	S	80	0.00002	0	0.00000	40	0.00001	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Synechococcus sp. BIOS-E4-1	1400864	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00027	0	0.00000
Paenibacillus sp. FSL R5-0912	1536771	S	65	0.00002	0	0.00000	1097	0.00032	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter wanghuae	2662362	S	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Blautia sp. LZLJ-3	2779518	S	88	0.00002	93	0.00001	583	0.00017	0	0.00000	4411	0.00066	0	0.00000	0	0.00000
Streptococcus canis	1329	S	16	0.00000	0	0.00000	152	0.00004	0	0.00000	42	0.00001	0	0.00000	0	0.00000
Bacillus methanolicus	1471	S	107	0.00003	0	0.00000	340	0.00010	0	0.00000	127	0.00002	0	0.00000	196	0.00004
Nostoc sp. PCC 7524	28072	S	0	0.00000	0	0.00000	605	0.00017	933	0.00019	0	0.00000	0	0.00000	27	0.00001
Peribacillus asahii	228899	S	401	0.00010	0	0.00000	913	0.00026	43	0.00001	188	0.00003	0	0.00000	28	0.00001
Auraticoccus monumenti	675864	S	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bergeyella cardium	1585976	S	0	0.00000	0	0.00000	67	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cryptobacterium curtum	84163	S	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Frankia sp. QA3	710111	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	278	0.00004	0	0.00000	0	0.00000
Kocuria sp. TGY1120_3	2711329	S	0	0.00000	0	0.00000	251	0.00007	0	0.00000	47	0.00001	0	0.00000	0	0.00000
Heliorestis convoluta	356322	S	699	0.00017	54	0.00001	382	0.00011	0	0.00000	10784	0.00161	0	0.00000	0	0.00000
Bifidobacterium eulemuris	1765219	S	32	0.00001	0	0.00000	0	0.00000	423	0.00008	0	0.00000	0	0.00000	0	0.00000
White spot syndrome virus	342409	S	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma yeatsii	51365	S	48	0.00001	0	0.00000	632	0.00018	0	0.00000	0	0.00000	0	0.00000	23	0.00000
Halomonas sp. GFAJ-1	1118153	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodanobacter glycinis	582702	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	77	0.00001	0	0.00000	0	0.00000
Schaalia cardiffensis	181487	S	203	0.00005	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chitinophaga caeni	2029983	S	1055	0.00026	0	0.00000	120	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Synechococcus sp. TAK9802	1442558	S	0	0.00000	0	0.00000	993	0.00029	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacteriaceae endosymbiont of Donacia vulgaris	2675789	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aeromonas salmonicida	645	S	129	0.00003	0	0.00000	269	0.00008	0	0.00000	11	0.00000	0	0.00000	0	0.00000
Bacillus albus	2026189	S	94	0.00002	241	0.00002	427	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactococcus allomyrinae	2419773	S	255	0.00006	10894	0.00112	31	0.00001	0	0.00000	18	0.00000	0	0.00000	0	0.00000
Rickettsia canadensis	788	S	143	0.00003	0	0.00000	118	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alkalihalobacillus pseudofirmus	79885	S	69	0.00002	0	0.00000	3313	0.00095	0	0.00000	288	0.00004	0	0.00000	0	0.00000
Propionibacterium phage PHL030N00	1500800	S	2198	0.00053	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nocardia cyriacigeorgica	135487	S	358	0.00009	0	0.00000	0	0.00000	131	0.00003	0	0.00000	0	0.00000	0	0.00000
Wenzhou picorna-like virus 14	1923598	S	0	0.00000	0	0.00000	84	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nesterenkonia sp. NBAIMH1	2600320	S	794	0.00019	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Phenylobacterium parvum	2201350	S	0	0.00000	16	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter crystallopoietes	37928	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Jonesia denitrificans	43674	S	11	0.00000	18	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	15	0.00000	0	0.00000	110	0.00003	0	0.00000	70	0.00001	0	0.00000	0	0.00000
Chryseobacterium shandongense	1493872	S	85	0.00002	0	0.00000	302	0.00009	0	0.00000	127	0.00002	0	0.00000	346	0.00007
Staphylococcus succinus	61015	S	226	0.00005	0	0.00000	2639	0.00076	0	0.00000	473	0.00007	0	0.00000	0	0.00000
Brevibacillus sp. FJAT-54423	2796470	S	79	0.00002	0	0.00000	2914	0.00084	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Caldicellulosiruptor owensensis	55205	S	360	0.00009	0	0.00000	1622	0.00047	540	0.00011	0	0.00000	0	0.00000	0	0.00000
Maize bushy stunt phytoplasma	202462	S	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfosarcina widdelii	947919	S	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nocardia nova	37330	S	0	0.00000	0	0.00000	10	0.00000	106	0.00002	0	0.00000	0	0.00000	0	0.00000
Neomicrococcus aestuarii	556325	S	28	0.00001	0	0.00000	0	0.00000	75	0.00002	0	0.00000	0	0.00000	0	0.00000
Spodoptera exigua multiple nucleopolyhedrovirus	10454	S	0	0.00000	0	0.00000	21	0.00001	366	0.00007	0	0.00000	0	0.00000	0	0.00000
Sulfitobacter sp. D7	1968541	S	193	0.00005	0	0.00000	84	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polystyrenella longa	2528007	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	51	0.00001
Dactylococcopsis salina	292566	S	0	0.00000	0	0.00000	66	0.00002	678	0.00014	0	0.00000	0	0.00000	0	0.00000
Elizabethkingia sp. JS20170427COW	2583851	S	59	0.00001	0	0.00000	908	0.00026	0	0.00000	155	0.00002	0	0.00000	8123	0.00155
Rhizobium grahamii	1120045	S	11	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium sp. CCGE531	2364271	S	0	0.00000	0	0.00000	109	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Blochmannia pennsylvanicus	101534	S	0	0.00000	0	0.00000	383	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfolutivibrio sulfoxidireducens	2773299	S	40	0.00001	0	0.00000	37	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Cyclonatronum proteinivorum	1457365	S	102	0.00002	0	0.00000	264	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Intestinimonas butyriciproducens	1297617	S	999	0.00024	0	0.00000	351	0.00010	57	0.00001	32	0.00000	0	0.00000	0	0.00000
Candidatus Nucleicultrix amoebiphila	1509244	S	0	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	24	0.00000
Cypovirus 15	205910	S	0	0.00000	0	0.00000	31	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermobaculum terrenum	166501	S	0	0.00000	0	0.00000	159	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halomonas sp. SF2003	2136172	S	0	0.00000	0	0.00000	128	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oxynema sp. AP17	2064643	S	0	0.00000	0	0.00000	47	0.00001	0	0.00000	0	0.00000	0	0.00000	495	0.00009
Dehalogenimonas sp. GP	1536648	S	115	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tenacibaculum todarodis	1850252	S	229	0.00006	25	0.00000	482	0.00014	35	0.00001	0	0.00000	0	0.00000	260	0.00005
Aminipila sp. CBA3637	2697030	S	2388	0.00058	20445	0.00210	21566	0.00620	11	0.00000	161	0.00002	0	0.00000	441	0.00008
Polaromonas sp. JS666	296591	S	205	0.00005	0	0.00000	111	0.00003	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Actinomyces howellii	52771	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1723	0.00026	0	0.00000	0	0.00000
Paenibacillus sp. IHB B 3084	867076	S	43	0.00001	27	0.00000	424	0.00012	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Campylobacter upsaliensis	28080	S	0	0.00000	10	0.00000	47	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium saccharobutylicum	169679	S	8097	0.00196	122	0.00001	17034	0.00490	277	0.00006	10242	0.00153	382	0.00233	3609	0.00069
Planctopirus ephydatiae	2528019	S	20	0.00000	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Delftia acidovorans	80866	S	3381	0.00082	201889	0.02074	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tumebacillus avium	1903704	S	0	0.00000	0	0.00000	104	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfobulbus oligotrophicus	1909699	S	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Comamonas koreensis	160825	S	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	171	0.00003
Pajaroellobacter abortibovis	1882918	S	23	0.00001	0	0.00000	304	0.00009	0	0.00000	0	0.00000	0	0.00000	109	0.00002
Idiomarina sp. OT37-5b	2100422	S	0	0.00000	0	0.00000	205	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lentilactobacillus hilgardii	1588	S	65	0.00002	35	0.00000	127	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pelistega sp. NLN63	2652177	S	22	0.00001	0	0.00000	139	0.00004	0	0.00000	14	0.00000	0	0.00000	34598	0.00659
Xenorhabdus bovienii	40576	S	12	0.00000	0	0.00000	18	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
[Brevibacterium] frigoritolerans	450367	S	0	0.00000	0	0.00000	1021	0.00029	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neptunomonas concharum	1031538	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Kuenenia stuttgartiensis	174633	S	30	0.00001	15	0.00000	2598	0.00075	0	0.00000	44	0.00001	0	0.00000	0	0.00000
Edwardsiella hoshinae	93378	S	0	0.00000	0	0.00000	214	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus xiamenensis	1178537	S	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novibacillus thermophilus	1471761	S	32	0.00001	0	0.00000	344	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphaerochaeta coccoides	273376	S	0	0.00000	0	0.00000	43	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Planktophila sulfonica	1884904	S	0	0.00000	0	0.00000	333	0.00010	0	0.00000	0	0.00000	0	0.00000	265	0.00005
Hymenobacter sp. PAMC 26554	1484116	S	235	0.00006	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Devosia sp. G19	2801335	S	144	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermosediminibacter oceani	291990	S	545	0.00013	0	0.00000	902	0.00026	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas protegens	380021	S	0	0.00000	44	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aequorivita sp. H23M31	2494375	S	38	0.00001	0	0.00000	496	0.00014	0	0.00000	0	0.00000	286	0.00175	0	0.00000
Phreatobacter sp. NMCR1094	2570229	S	0	0.00000	0	0.00000	24	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium sp. 2019	2675218	S	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Geobacillus sp. E263	391290	S	0	0.00000	0	0.00000	276	0.00008	0	0.00000	0	0.00000	0	0.00000	81	0.00002
Acidipropionibacterium acidipropionici	1748	S	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	40	0.00001
Gemella haemolysans	1379	S	1148	0.00028	58	0.00001	275	0.00008	0	0.00000	2734	0.00041	23	0.00014	107	0.00002
Sulfurimonas gotlandica	1176482	S	23	0.00001	0	0.00000	452	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium segmentosum	43990	S	4750	0.00115	0	0.00000	42	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Weissella soli	155866	S	0	0.00000	414	0.00004	88	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Maridesulfovibrio salexigens	880	S	31	0.00001	0	0.00000	51	0.00001	194	0.00004	0	0.00000	0	0.00000	0	0.00000
Francisella salina	573569	S	146	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	318	0.00006
Thermobispora bispora	2006	S	69	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces dengpaensis	2049881	S	33	0.00001	0	0.00000	0	0.00000	84	0.00002	0	0.00000	0	0.00000	0	0.00000
Chlorobium limicola	1092	S	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	28	0.00017	73	0.00001
Arcobacter skirrowii	28200	S	470	0.00011	0	0.00000	521	0.00015	0	0.00000	0	0.00000	208	0.00127	28	0.00001
Inhella inkyongensis	392593	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1165	0.00017	0	0.00000	0	0.00000
Mycoplasma fermentans	2115	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	199	0.00003	0	0.00000	0	0.00000
Ethanoligenens harbinense	253239	S	274	0.00007	0	0.00000	390	0.00011	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Halomonas sp. MCCC 1A13316	2733487	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	845	0.00016
Polaribacter sp. ALD11	2058137	S	72	0.00002	0	0.00000	174	0.00005	77	0.00002	0	0.00000	0	0.00000	13	0.00000
Sulfurospirillum multivorans	66821	S	211	0.00005	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Geobacillus stearothermophilus	1422	S	91	0.00002	0	0.00000	54	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Xylanimonas allomyrinae	2509459	S	487	0.00012	0	0.00000	38	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter cloacae	1054034	S	90	0.00002	0	0.00000	90	0.00003	85	0.00002	0	0.00000	0	0.00000	11	0.00000
Bacillus circulans	1397	S	1728	0.00042	55	0.00001	2094	0.00060	282	0.00006	1409	0.00021	11	0.00007	1520	0.00029
Spirosoma rigui	564064	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	300	0.00004	0	0.00000	0	0.00000
Vagococcus penaei	633807	S	166	0.00004	0	0.00000	710	0.00020	0	0.00000	219	0.00003	0	0.00000	920	0.00018
Mesoplasma entomophilum	2149	S	0	0.00000	0	0.00000	63	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	204	0.00005	0	0.00000	128	0.00004	31	0.00001	0	0.00000	0	0.00000	0	0.00000
Streptococcus halotolerans	1814128	S	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microchaete diplosiphon	1197	S	502	0.00012	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	6945	0.00132
Parvularcula bermudensis	208216	S	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Antarcticibacterium flavum	2058175	S	0	0.00000	14	0.00000	32	0.00001	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Kinetoplastibacterium desouzaii	994692	S	141	0.00003	0	0.00000	68	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nostoc edaphicum	264686	S	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma gallopavonis	76629	S	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000
Edaphobacter sp. 4G125	2763071	S	835	0.00020	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chroococcidiopsis thermalis	54299	S	61	0.00001	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Stanieria sp. NIES-3757	1807358	S	11	0.00000	0	0.00000	64	0.00002	0	0.00000	772	0.00012	0	0.00000	0	0.00000
Lactobacillus sp. NFFJ11	2714036	S	88	0.00002	0	0.00000	1132	0.00033	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sinimarinibacterium sp. NLF-5-8	2698684	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Legionella spiritensis	452	S	0	0.00000	0	0.00000	126	0.00004	0	0.00000	149	0.00002	0	0.00000	0	0.00000
Mycolicibacterium madagascariense	212765	S	0	0.00000	0	0.00000	27255	0.00784	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salinimonas sp. KX18D6	2572577	S	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
